,uidA,uidB,Predicted Classes,Probability Score,Regression Value,mean_prob_aff,stringdb_check,score_norm,uidA_irefindex,uidB_irefindex,method,Host_organism_taxid,numParticipants,irefindex_check,GeneA,GeneB,OP_A,OP_B,OP_check
28960,Q86SQ7,Q96M63,1,0.7170731707317073,0.4010496112938473,0.5590613910127773,0,,,,,,,0,SDCCAG8,ODAD1,0,0,0
28972,Q86SS6,Q76L83,1,0.551219512195122,0.4015548040870938,0.4763871581411079,0,,,,,,,0,SYT9,ASXL2,0,0,0
28981,Q11203,Q99788,1,0.7219512195121951,0.4016332081244673,0.5617922138183312,0,,,,,,,0,ST3GAL3,CMKLR1,0,0,0
29004,Q96M43,Q8NFC6,1,0.5219512195121951,0.4016030715764487,0.4617771455443219,0,,,,,,,0,NBPF4,BOD1L1,0,0,0
29008,Q86SQ7,O75665,1,0.7219512195121951,0.4013085290964723,0.5616298743043338,0,,,,,,,0,SDCCAG8,OFD1,0,0,0
29012,Q9BR76,Q9UJS0,1,0.7219512195121951,0.401307941005211,0.561629580258703,0,,,,,,,0,CORO1B,SLC25A13,0,0,0
29015,Q9BR76,Q9ULV4,1,0.8048780487804879,0.402037062248957,0.6034575555147225,0,,,,,,,0,CORO1B,CORO1C,0,0,0
29016,Q9BR76,P10515,1,0.8,0.4010901110926337,0.6005450555463169,0,,,,,,,0,CORO1B,DLAT,0,0,0
29019,Q9BR76,Q9Y4R8,1,0.7853658536585365,0.4015558436995641,0.5934608486790502,0,,,,,,,0,CORO1B,TELO2,0,0,0
29020,Q9BR76,P00167,1,0.7219512195121951,0.4013079666262788,0.561629593069237,0,,,,,,,0,CORO1B,CYB5A,0,0,0
29021,Q99496,P13010,1,0.7268292682926829,0.4013217627983285,0.5640755155455057,0,,,,,,,0,RNF2,XRCC5,0,0,0
29023,Q99496,Q14966,1,0.7463414634146343,0.4013932388825283,0.5738673511485812,0,,,,,,,0,RNF2,ZNF638,0,0,0
29024,Q99496,Q96B02,1,0.7414634146341462,0.4015331063019559,0.5714982604680511,0,,,,,,,0,RNF2,UBE2W,0,0,0
29026,Q99496,O75157,1,0.751219512195122,0.4012019528782693,0.5762107325366956,0,,,,,,,0,RNF2,TSC22D2,0,0,0
29027,Q99496,Q6P996,1,0.7268292682926829,0.4013073354775777,0.5640683018851302,0,,,,,,,0,RNF2,PDXDC1,0,0,0
29028,Q99496,Q9NP50,1,0.7268292682926829,0.4010493017370076,0.5639392850148452,0,,,,,,,0,RNF2,SINHCAF,0,0,0
29029,Q99496,Q15293,1,0.7219512195121951,0.4018876319227465,0.5619194257174708,0,,,,,,,0,RNF2,RCN1,0,0,0
29032,Q99496,Q14692,1,0.7268292682926829,0.4013065629333663,0.5640679156130246,0,,,,,,,0,RNF2,BMS1,0,0,0
29033,Q99496,P05198,1,0.7268292682926829,0.4013083505495422,0.5640688094211126,0,,,,,,,0,RNF2,EIF2S1,0,0,0
29034,Q99496,P39023,1,0.7219512195121951,0.4013747881094822,0.5616630038108387,0,,,,,,,0,RNF2,RPL3,0,0,0
29035,Q99496,Q13148,1,0.7219512195121951,0.4013747272487732,0.5616629733804841,0,,,,,,,0,RNF2,TARDBP,0,0,0
29036,Q99496,Q8IXK0,1,0.8487804878048781,0.4012269381828912,0.6250037129938847,0,,,,,,,0,RNF2,PHC2,0,0,0
29037,Q99496,Q9UN30,1,0.7219512195121951,0.4016310076508798,0.5617911135815374,0,,,,,,,0,RNF2,SCML1,0,0,0
29038,Q99496,P49207,1,0.7219512195121951,0.4013085080412683,0.5616298637767316,0,,,,,,,0,RNF2,RPL34,0,0,0
29039,Q99496,Q8N257,1,0.7219512195121951,0.4013087792146835,0.5616299993634393,0,,,,,,,0,RNF2,H2BC26,0,0,0
29040,Q99496,O43290,1,0.7317073170731707,0.4013220085130429,0.5665146627931068,0,,,,,,,0,RNF2,SART1,0,0,0
29041,Q99496,Q15003,1,0.7268292682926829,0.4013073021579598,0.5640682852253214,0,,,,,,,0,RNF2,NCAPH,0,0,0
29049,P09211,Q9P1V8,1,0.526829268292683,0.4015551624923359,0.4641922153925094,0,,,,,,,0,GSTP1,SAMD15,0,0,0
29053,P09211,Q9Y371,1,0.7804878048780488,0.4015566607981119,0.5910222328380803,0,,,,,,,0,GSTP1,SH3GLB1,0,0,0
29067,P09211,P54278,1,0.551219512195122,0.4015550792158442,0.4763872957054831,0,,,,,,,0,GSTP1,PMS2,0,0,0
29070,P09211,P60411,1,0.7268292682926829,0.4013099390493488,0.5640696036710159,0,,,,,,,0,GSTP1,KRTAP10-9,0,0,0
29072,P09211,P36957,1,0.7219512195121951,0.4010353207264224,0.5614932701193087,0,,,,,,,0,GSTP1,DLST,0,0,0
29074,P09211,Q9P2M1,1,0.7219512195121951,0.4013082404237231,0.5616297299679591,0,,,,,,,0,GSTP1,LRP2BP,0,0,0
29082,P09211,O95994,1,0.7268292682926829,0.4008982249016161,0.5638637465971494,0,,,,,,,0,GSTP1,AGR2,0,0,0
29084,P09211,Q8IXK0,1,0.526829268292683,0.4015551131487256,0.4641921907207043,0,,,,,,,0,GSTP1,PHC2,0,0,0
29093,Q969Q5,Q9P1V8,1,0.526829268292683,0.4015549446775012,0.464192106485092,0,,,,,,,0,RAB24,SAMD15,0,0,0
29095,Q969Q5,O15381,1,0.551219512195122,0.4015549876257505,0.4763872499104362,0,,,,,,,0,RAB24,NVL,0,0,0
29121,Q969Q5,P54278,1,0.551219512195122,0.4015548987239101,0.476387205459516,0,,,,,,,0,RAB24,PMS2,0,0,0
29155,Q969Q5,A0A0J9YX57,1,0.526829268292683,0.4015551975869464,0.4641922329398147,0,,,,,,,0,RAB24,MAGEB6B,0,0,0
29175,Q969Q5,Q8IXK0,1,0.551219512195122,0.4016329499177823,0.4764262310564521,0,,,,,,,0,RAB24,PHC2,0,0,0
29244,Q9H8X9,A6H8Y1,1,0.526829268292683,0.4016028451058376,0.4642160566992602,0,,,,,,,0,ZDHHC11,BDP1,0,0,0
29245,Q9H8X9,P60411,1,0.5219512195121951,0.4013721866571062,0.4616617030846507,0,,,,,,,0,ZDHHC11,KRTAP10-9,0,0,0
29247,Q9H8X9,Q8NFC6,1,0.526829268292683,0.4016028454023633,0.4642160568475231,0,,,,,,,0,ZDHHC11,BOD1L1,0,0,0
29253,Q9H8X9,Q5VWK0,1,0.5365853658536585,0.4015549713815132,0.4690701686175858,0,,,,,,,0,ZDHHC11,NBPF6,0,0,0
29263,Q9H8X9,Q9UBT2,1,0.526829268292683,0.4015550625123688,0.4641921654025258,0,,,,,,,0,ZDHHC11,UBA2,0,0,0
29286,Q9H8X9,Q32MK0,1,0.551219512195122,0.4015548670706477,0.4763871896328848,0,,,,,,,0,ZDHHC11,MYLK3,0,0,0
29377,Q9BY31,Q14CM0,1,0.526829268292683,0.4015548598597947,0.4641920640762388,0,,,,,,,0,ZNF717,FRMPD4,0,0,0
29407,Q9ULK2,Q9UNK4,1,0.551219512195122,0.4015545971581051,0.4763870546766136,0,,,,,,,0,ATXN7L1,PLA2G2D,0,0,0
29408,Q9ULK2,Q2M2D7,1,0.551219512195122,0.4015546229893211,0.4763870675922215,0,,,,,,,0,ATXN7L1,TBC1D28,0,0,0
29409,Q9ULK2,Q70IA6,1,0.551219512195122,0.4015547514307147,0.4763871318129183,0,,,,,,,0,ATXN7L1,MOB2,0,0,0
29415,Q9ULK2,Q9BYV6,1,0.7463414634146343,0.4013932256419853,0.5738673445283098,0,,,,,,,0,ATXN7L1,TRIM55,0,0,0
29419,Q9ULK2,A0A0A0MS02,1,0.551219512195122,0.4015547863167398,0.4763871492559309,0,,,,,,,0,ATXN7L1,TRGV1,0,0,0
29423,Q9ULK2,Q92530,1,0.551219512195122,0.4015547471713817,0.4763871296832518,0,,,,,,,0,ATXN7L1,PSMF1,0,0,0
29426,Q9ULK2,P67775,1,0.7317073170731707,0.4013214247859387,0.5665143709295547,0,,,,,,,0,ATXN7L1,PPP2CA,0,0,0
29429,Q9ULK2,A6NJ46,1,0.551219512195122,0.4015546705835379,0.4763870913893299,0,,,,,,,0,ATXN7L1,NKX6-3,0,0,0
29430,Q9ULK2,Q92765,1,0.551219512195122,0.4015546957507448,0.4763871039729334,0,,,,,,,0,ATXN7L1,FRZB,0,0,0
29434,Q9ULK2,P60411,1,0.7317073170731707,0.4013217070166474,0.5665145120449091,0,,,,,,,0,ATXN7L1,KRTAP10-9,0,0,0
29438,Q9ULK2,Q9NY72,1,0.551219512195122,0.401554754120326,0.4763871331577239,0,,,,,,,0,ATXN7L1,SCN3B,0,0,0
29439,Q9ULK2,Q6UWI4,1,0.551219512195122,0.4015546465219354,0.4763870793585287,0,,,,,,,0,ATXN7L1,SHISA2,0,0,0
29443,Q9ULK2,H3BNL1,1,0.551219512195122,0.4015546300346014,0.4763870711148616,0,,,,,,,0,ATXN7L1,C3orf84,0,0,0
29449,Q9ULK2,Q86UN6,1,0.551219512195122,0.4015548400353926,0.4763871761152572,0,,,,,,,0,ATXN7L1,AKAP14,0,0,0
29454,Q9ULK2,P79483,1,0.551219512195122,0.4015546995643632,0.4763871058797426,0,,,,,,,0,ATXN7L1,HLA-DRB3,0,0,0
29456,Q9ULK2,Q8NGH8,1,0.551219512195122,0.4015550583335251,0.4763872852643235,0,,,,,,,0,ATXN7L1,OR56A4,0,0,0
29582,Q9NQI0,Q16719,1,0.551219512195122,0.4015555395010146,0.4763875258480683,0,,,,,,,0,DDX4,KYNU,0,0,0
29586,Q9NQI0,P35453,1,0.526829268292683,0.4015551383159472,0.4641922033043151,0,,,,,,,0,DDX4,HOXD13,0,0,0
29599,Q9NQI0,Q7Z602,1,0.551219512195122,0.4015552850197674,0.4763873986074447,0,,,,,,,0,DDX4,GPR141,0,0,0
29616,Q9NQI0,P67775,1,0.551219512195122,0.401555026555313,0.4763872693752174,0,,,,,,,0,DDX4,PPP2CA,0,0,0
29618,Q9NQI0,Q8NGU1,1,0.551219512195122,0.4015553230757762,0.4763874176354491,0,,,,,,,0,DDX4,OR9A1P,0,0,0
29644,Q9NQI0,P0DMS8,1,0.551219512195122,0.4015556055063805,0.4763875588507512,0,,,,,,,0,DDX4,ADORA3,0,0,0
29669,Q9NQI0,P62714,1,0.551219512195122,0.4015549784912531,0.4763872453431875,0,,,,,,,0,DDX4,PPP2CB,0,0,0
29695,Q9NQI0,P31271,1,0.5219512195121951,0.4015548558584382,0.4617530376853166,0,,,,,,,0,DDX4,HOXA13,0,0,0
29702,Q5T200,Q5VTQ0,1,0.551219512195122,0.4015547929624274,0.4763871525787747,0,,,,,,,0,ZC3H13,TTC39B,0,0,0
29730,Q5T200,A0A1B0GUW6,1,0.5365853658536585,0.4015547585816436,0.469070062217651,0,,,,,,,0,ZC3H13,SPEM3,0,0,0
29732,Q5T200,P53420,1,0.5219512195121951,0.4015548354200087,0.4617530274661019,0,,,,,,,0,ZC3H13,COL4A4,0,0,0
29737,Q5T200,Q6NSJ5,1,0.551219512195122,0.4015548827418924,0.4763871974685072,0,,,,,,,0,ZC3H13,LRRC8E,0,0,0
29740,Q5T200,Q15648,1,0.7268292682926829,0.4013066216311915,0.5640679449619372,0,,,,,,,0,ZC3H13,MED1,0,0,0
29743,Q5T200,Q96KQ4,1,0.5365853658536585,0.4015547468570406,0.4690700563553495,0,,,,,,,0,ZC3H13,PPP1R13B,0,0,0
29754,Q5T200,Q8IXT1,1,0.5365853658536585,0.4015547465617142,0.4690700562076863,0,,,,,,,0,ZC3H13,DDIAS,0,0,0
29756,Q5T200,Q9Y620,1,0.551219512195122,0.40155479305253,0.476387152623826,0,,,,,,,0,ZC3H13,RAD54B,0,0,0
29769,Q16719,Q96AE4,1,0.7219512195121951,0.4010341414931506,0.5614926805026729,0,,,,,,,0,KYNU,FUBP1,0,0,0
29786,Q16719,P00390,1,0.7219512195121951,0.4011015897843718,0.5615264046482835,0,,,,,,,0,KYNU,GSR,0,0,0
29791,Q16719,P53602,1,0.7219512195121951,0.4010357538645687,0.5614934866883818,0,,,,,,,0,KYNU,MVD,0,0,0
29792,Q16719,O95994,1,0.7219512195121951,0.4014447559399938,0.5616979877260945,0,,,,,,,0,KYNU,AGR2,0,0,0
29795,Q15118,Q13084,1,0.775609756097561,0.4014171831080463,0.5885134696028036,0,,,,,,,0,PDK1,MRPL28,0,0,0
29809,Q14542,A6H8Y1,1,0.526829268292683,0.4016030121992239,0.4642161402459534,0,,,,,,,0,SLC29A2,BDP1,0,0,0
29810,Q14542,Q8NFC6,1,0.5219512195121951,0.4016029929482436,0.4617771062302194,0,,,,,,,0,SLC29A2,BOD1L1,0,0,0
29817,Q9UQ72,Q9P2H0,1,0.551219512195122,0.4015549867709398,0.4763872494830309,0,,,,,,,0,PSG11,CEP126,0,0,0
29818,Q9UQ72,Q14966,1,0.5219512195121951,0.4016030156208341,0.4617771175665146,0,,,,,,,0,PSG11,ZNF638,0,0,0
29825,Q6P9B9,P67775,1,0.7268292682926829,0.4013215511456784,0.5640754097191807,0,,,,,,,0,INTS5,PPP2CA,0,0,0
29826,Q9UQ72,Q15643,1,0.551219512195122,0.4015547073440679,0.476387109769595,0,,,,,,,0,PSG11,TRIP11,0,0,0
29833,Q5VTQ0,P53420,1,0.526829268292683,0.4015550749611427,0.4641921716269128,0,,,,,,,0,TTC39B,COL4A4,0,0,0
29840,Q15118,Q9BQ52,1,0.7317073170731707,0.4013216389016136,0.5665144779873922,0,,,,,,,0,PDK1,ELAC2,0,0,0
29860,Q9UNK4,P35269,1,0.551219512195122,0.4015547930746045,0.4763871526348632,0,,,,,,,0,PLA2G2D,GTF2F1,0,0,0
29878,Q9UNK4,Q15777,1,0.5219512195121951,0.4013064374967404,0.4616288285044677,0,,,,,,,0,PLA2G2D,MPPED2,0,0,0
29879,Q9UNK4,Q9NY72,1,0.526829268292683,0.4015551056485421,0.4641921869706125,0,,,,,,,0,PLA2G2D,SCN3B,0,0,0
29880,Q9UNK4,Q6UWI4,1,0.5219512195121951,0.4015551317935054,0.4617531756528502,0,,,,,,,0,PLA2G2D,SHISA2,0,0,0
29891,Q9UNK4,A6NKL6,1,0.526829268292683,0.4015546716867181,0.4641919699897005,0,,,,,,,0,PLA2G2D,TMEM200C,0,0,0
29922,Q9UNK4,Q8NEP3,1,0.551219512195122,0.4015545995513141,0.476387055873218,0,,,,,,,0,PLA2G2D,DNAAF1,0,0,0
29924,Q9UNK4,P49959,1,0.551219512195122,0.4016328083634511,0.4764261602792865,0,,,,,,,0,PLA2G2D,MRE11,0,0,0
29927,Q9UNK4,Q8IYW5,1,0.551219512195122,0.4015546936236942,0.4763871029094081,0,,,,,,,0,PLA2G2D,RNF168,0,0,0
29934,Q9UNK4,P79483,1,0.5219512195121951,0.4015551100631804,0.4617531647876878,0,,,,,,,0,PLA2G2D,HLA-DRB3,0,0,0
29935,Q9UNK4,Q9UN19,1,0.5219512195121951,0.4014415263767298,0.4616963729444625,0,,,,,,,0,PLA2G2D,DAPP1,0,0,0
29943,Q9UNK4,Q8NGH8,1,0.526829268292683,0.4015557984349598,0.4641925333638214,0,,,,,,,0,PLA2G2D,OR56A4,0,0,0
29966,Q9UJS0,Q86TM6,1,0.7268292682926829,0.4013715541766574,0.5641004112346701,0,,,,,,,0,SLC25A13,SYVN1,0,0,0
30033,Q9UJS0,O75503,1,0.7268292682926829,0.4013061385871954,0.5640677034399392,0,,,,,,,0,SLC25A13,CLN5,0,0,0
30049,Q9UJS0,Q9ULV4,1,0.7268292682926829,0.4013064365438355,0.5640678524182592,0,,,,,,,0,SLC25A13,CORO1C,0,0,0
30051,Q9UJS0,P30101,1,0.551219512195122,0.4015548794487041,0.476387195821913,0,,,,,,,0,SLC25A13,PDIA3,0,0,0
30054,Q9UJS0,P36957,1,0.7268292682926829,0.4013063459726601,0.5640678071326715,0,,,,,,,0,SLC25A13,DLST,0,0,0
30147,A0A0K0K1G6,Q8IV20,1,0.551219512195122,0.4015546431586076,0.4763870776768648,0,,,,,,,0,TRBV10-3,LACC1,0,0,0
30167,A0A0K0K1G6,P85299,1,0.551219512195122,0.4015548545392951,0.4763871833672085,0,,,,,,,0,TRBV10-3,PRR5,0,0,0
30175,A0A0K0K1G6,Q9BT43,1,0.5365853658536585,0.40155526953587,0.4690703176947642,0,,,,,,,0,TRBV10-3,POLR3GL,0,0,0
30214,A0A0K0K1G6,O75157,1,0.551219512195122,0.401554693404121,0.4763871027996215,0,,,,,,,0,TRBV10-3,TSC22D2,0,0,0
30228,A0A0K0K1G6,Q9Y467,1,0.551219512195122,0.4015546329549354,0.4763870725750286,0,,,,,,,0,TRBV10-3,SALL2,0,0,0
30304,A0A0K0K1G6,Q9NW07,1,0.551219512195122,0.4015547800460814,0.4763871461206017,0,,,,,,,0,TRBV10-3,ZNF358,0,0,0
30318,A0A0K0K1G6,Q8N9W8,1,0.551219512195122,0.4015547317867541,0.476387121990938,0,,,,,,,0,TRBV10-3,GARIN2,0,0,0
30320,A0A0K0K1G6,Q96HH9,1,0.551219512195122,0.4015547703899296,0.4763871412925258,0,,,,,,,0,TRBV10-3,GRAMD2B,0,0,0
30342,A0A0K0K1G6,Q12972,1,0.526829268292683,0.4015549113016423,0.4641920897971626,0,,,,,,,0,TRBV10-3,PPP1R8,0,0,0
30371,Q969J2,Q7Z4V0,1,0.551219512195122,0.4015546864981434,0.4763870993466327,0,,,,,,,0,ZKSCAN4,ZNF438,0,0,0
30381,Q969J2,Q99727,1,0.551219512195122,0.4015548518524892,0.4763871820238056,0,,,,,,,0,ZKSCAN4,TIMP4,0,0,0
30400,Q969J2,O14771,1,0.7268292682926829,0.4013065776401734,0.5640679229664282,0,,,,,,,0,ZKSCAN4,ZNF213,0,0,0
30414,Q6P9B9,P62714,1,0.7268292682926829,0.4013211645526666,0.5640752164226748,0,,,,,,,0,INTS5,PPP2CB,0,0,0
30417,Q969J2,Q9BYQ4,1,0.5219512195121951,0.4013065591898167,0.4616288893510059,0,,,,,,,0,ZKSCAN4,KRTAP9-2,0,0,0
30452,Q969J2,Q5FWF5,1,0.551219512195122,0.4015548342843193,0.4763871732397207,0,,,,,,,0,ZKSCAN4,ESCO1,0,0,0
30462,Q969J2,P39023,1,0.551219512195122,0.4015552944483208,0.4763874033217213,0,,,,,,,0,ZKSCAN4,RPL3,0,0,0
30468,Q969J2,Q8NCX0,1,0.551219512195122,0.4015546696145403,0.4763870909048311,0,,,,,,,0,ZKSCAN4,CCDC150,0,0,0
30510,A4FU49,O00512,1,0.551219512195122,0.4015547977570451,0.4763871549760835,0,,,,,,,0,SH3D21,BCL9,0,0,0
30515,A4FU49,A0A0B4J271,1,0.551219512195122,0.4015550139862116,0.4763872630906668,0,,,,,,,0,SH3D21,TRAV12-3,0,0,0
30543,A4FU49,A0A096LP01,1,0.526829268292683,0.4015549496105337,0.4641921089516083,0,,,,,,,0,SH3D21,SMIM26,0,0,0
30570,A0A1B0GVD1,O75167,1,0.526829268292683,0.4015551398699439,0.4641922040813134,0,,,,,,,0,FAM237B,PHACTR2,0,0,0
30639,Q96TA2,P12532,1,0.8536585365853658,0.4014167232964881,0.627537629940927,0,,,,,,,0,YME1L1,CKMT1B,0,0,0
30641,Q96TA2,Q8NFC6,1,0.526829268292683,0.4016030419370917,0.4642161551148873,0,,,,,,,0,YME1L1,BOD1L1,0,0,0
30644,Q96TA2,Q96BR5,1,0.8048780487804879,0.4013219440047663,0.6030999963926271,0,,,,,,,0,YME1L1,COA7,0,0,0
30649,Q9H6T3,P47756,1,0.7317073170731707,0.4013222733854656,0.5665147952293181,0,,,,,,,0,RPAP3,CAPZB,0,0,0
30651,Q9H6T3,O75665,1,0.7414634146341462,0.4015229682326386,0.5714931914333924,0,,,,,,,0,RPAP3,OFD1,0,0,0
30652,Q9H6T3,A6H8Y1,1,0.551219512195122,0.4015547760599624,0.4763871441275422,0,,,,,,,0,RPAP3,BDP1,0,0,0
30655,Q9H6T3,Q9Y4R8,1,0.7219512195121951,0.4010339933309979,0.5614926064215965,0,,,,,,,0,RPAP3,TELO2,0,0,0
30656,P13010,P52298,1,0.8243902439024391,0.4013218325707155,0.6128560382365773,0,,,,,,,0,XRCC5,NCBP2,0,0,0
30659,P13010,P14923,1,0.7219512195121951,0.401773285725667,0.5618622526189311,0,,,,,,,0,XRCC5,JUP,0,0,0
30660,P13010,O96013,1,0.5707317073170731,0.4013241541464358,0.4860279307317544,0,,,,,,,0,XRCC5,PAK4,0,0,0
30661,P13010,Q9NXH9,1,0.7219512195121951,0.4010350239817578,0.5614931217469764,0,,,,,,,0,XRCC5,TRMT1,0,0,0
30665,P13010,P10828,1,0.7268292682926829,0.4013228060141124,0.5640760371533977,0,,,,,,,0,XRCC5,THRB,0,0,0
30666,P13010,Q13148,1,0.7414634146341462,0.4014932099527465,0.5714783122934464,0,,,,,,,0,XRCC5,TARDBP,0,0,0
30667,P13010,O95994,1,0.7317073170731707,0.4013215385127913,0.566514427792981,0,,,,,,,0,XRCC5,AGR2,0,0,0
30669,P13010,P50548,1,0.7219512195121951,0.4013224935704456,0.5616368565413203,0,,,,,,,0,XRCC5,ERF,0,0,0
30689,P52298,Q659A1,1,0.7268292682926829,0.4013064937686944,0.5640678810306886,0,,,,,,,0,NCBP2,ICE2,0,0,0
30703,P52298,P39023,1,0.8341463414634146,0.4014421320174302,0.6177942367404223,0,,,,,,,0,NCBP2,RPL3,0,0,0
30715,P52298,P49756,1,0.8,0.4013219596626079,0.600660979831304,0,,,,,,,0,NCBP2,RBM25,0,0,0
30716,Q8TEL6,Q5T036,1,0.7219512195121951,0.4013217746281629,0.561636497070179,0,,,,,,,0,TRPC4AP,FAM120AOS,0,0,0
30717,P52298,O43290,1,0.8243902439024391,0.4013061870779005,0.6128482154901698,0,,,,,,,0,NCBP2,SART1,0,0,0
30723,Q8N205,Q86WT6,1,0.7219512195121951,0.4013100454299277,0.5616306324710614,0,,,,,,,0,SYNE4,TRIM69,0,0,0
30728,Q8N205,Q15437,1,0.7268292682926829,0.4013071348807502,0.5640682015867166,0,,,,,,,0,SYNE4,SEC23B,0,0,0
30729,Q8N205,Q8N6G5,1,0.7219512195121951,0.4013238017564385,0.5616375106343168,0,,,,,,,0,SYNE4,CSGALNACT2,0,0,0
30759,P35453,Q9Y2G2,1,0.7170731707317073,0.4013252390780706,0.559199204904889,0,,,,,,,0,HOXD13,CARD8,0,0,0
30761,P35453,Q9H334,1,0.7463414634146343,0.4015318947122773,0.5739366790634558,0,,,,,,,0,HOXD13,FOXP1,0,0,0
30771,Q8TEL6,Q9HCM4,1,0.7268292682926829,0.4013082048126566,0.5640687365526698,0,,,,,,,0,TRPC4AP,EPB41L5,0,0,0
30837,Q14865,Q8N257,1,0.7268292682926829,0.4013063608963519,0.5640678145945174,0,,,,,,,0,ARID5B,H2BC26,0,0,0
30843,Q14865,P54886,1,0.8292682926829269,0.4013075747005532,0.6152879336917401,0,,,,,,,0,ARID5B,ALDH18A1,0,0,0
30864,O76080,P21580,1,0.8341463414634146,0.4013071086190244,0.6177267250412195,0,,,,,,,0,ZFAND5,TNFAIP3,0,0,0
30866,O76080,Q96BR5,1,0.7219512195121951,0.4012224128925494,0.5615868162023723,0,,,,,,,0,ZFAND5,COA7,0,0,0
30868,Q86VQ6,Q9UI47,1,0.7219512195121951,0.4013083952626742,0.5616298073874346,0,,,,,,,0,TXNRD3,CTNNA3,0,0,0
30870,Q86VQ6,Q8N2N9,1,0.7463414634146343,0.4013937231244266,0.5738675932695304,0,,,,,,,0,TXNRD3,ANKRD36B,0,0,0
30874,Q86VQ6,Q86VH2,1,0.551219512195122,0.4015547742903513,0.4763871432427367,0,,,,,,,0,TXNRD3,KIF27,0,0,0
30875,Q5VV17,O95104,1,0.526829268292683,0.4015548968579147,0.4641920825752988,0,,,,,,,0,OTUD1,SCAF4,0,0,0
30878,Q5VV17,Q8NDV3,1,0.526829268292683,0.401602956845996,0.4642161125693395,0,,,,,,,0,OTUD1,SMC1B,0,0,0
30887,Q9UEW8,O75157,1,0.7219512195121951,0.4013086118674928,0.5616299156898439,0,,,,,,,0,STK39,TSC22D2,0,0,0
30889,Q9UEW8,A6H8Y1,1,0.526829268292683,0.4016028154668687,0.4642160418797758,0,,,,,,,0,STK39,BDP1,0,0,0
30890,Q9UEW8,Q8NFC6,1,0.5219512195121951,0.4016028203268543,0.4617770199195247,0,,,,,,,0,STK39,BOD1L1,0,0,0
30893,Q9UEW8,Q92187,1,0.7804878048780488,0.4015580811632414,0.5910229430206451,0,,,,,,,0,STK39,ST8SIA4,0,0,0
30894,Q86TM6,Q13087,1,0.7219512195121951,0.4010348108364954,0.5614930151743452,0,,,,,,,0,SYVN1,PDIA2,0,0,0
30896,Q86TM6,Q16799,1,0.7219512195121951,0.4013099332676296,0.5616305763899123,0,,,,,,,0,SYVN1,RTN1,0,0,0
30898,Q86TM6,P30101,1,0.7219512195121951,0.4013100324622359,0.5616306259872155,1,0.2603062426383981,,,,,,0,SYVN1,PDIA3,0,0,0
30899,Q86TM6,P05198,1,0.7268292682926829,0.4013066523088177,0.5640679603007503,1,0.3180212014134275,,,,,,0,SYVN1,EIF2S1,0,0,0
30900,Q86TM6,O75410,1,0.7219512195121951,0.4013093818049584,0.5616303006585768,0,,,,,,,0,SYVN1,TACC1,0,0,0
30901,Q86TM6,Q8WU79,1,0.7170731707317073,0.4013242722382953,0.5591987214850013,0,,,,,,,0,SYVN1,SMAP2,0,0,0
30922,Q8TEL6,P13727,1,0.7219512195121951,0.4013214598025591,0.5616363396573771,0,,,,,,,0,TRPC4AP,PRG2,0,0,0
30923,Q00325,Q8IZP0,1,0.7365853658536585,0.401114433248463,0.5688498995510608,0,,,,,,,0,SLC25A3,ABI1,0,0,0
30924,Q00325,Q15293,1,0.7219512195121951,0.3991856837964985,0.5605684516543468,0,,,,,,,0,SLC25A3,RCN1,0,0,0
30933,Q00325,Q76G19,1,0.5365853658536585,0.4015549403196851,0.4690701530866717,0,,,,,,,0,SLC25A3,PDZD4,0,0,0
30935,Q15118,A6H8Y1,1,0.551219512195122,0.4015547515584669,0.4763871318767945,0,,,,,,,0,PDK1,BDP1,0,0,0
30940,Q5MNZ6,Q15293,1,0.7219512195121951,0.4021609739655457,0.5620560967388704,0,,,,,,,0,WDR45B,RCN1,0,0,0
30983,Q9BWL3,Q8NGA1,1,0.7804878048780488,0.4015586218152406,0.5910232133466446,0,,,,,,,0,C1orf43,OR1M1,0,0,0
31005,Q9BWL3,Q9H313,1,0.7268292682926829,0.401306674747595,0.564067971520139,0,,,,,,,0,C1orf43,TTYH1,0,0,0
31046,Q15118,P36957,1,0.7268292682926829,0.4018862083178118,0.5643577383052474,0,,,,,,,0,PDK1,DLST,0,0,0
31057,Q70IA6,A6NKL6,1,0.526829268292683,0.4015549191475241,0.4641920937201035,0,,,,,,,0,MOB2,TMEM200C,0,0,0
31069,Q70IA6,Q8IYW5,1,0.551219512195122,0.4015548831897389,0.4763871976924304,0,,,,,,,0,MOB2,RNF168,0,0,0
31079,Q70IA6,Q8NGH8,1,0.526829268292683,0.4015574072720309,0.4641933377823569,0,,,,,,,0,MOB2,OR56A4,0,0,0
31154,Q15696,Q6IEG0,1,0.7268292682926829,0.4013075961548855,0.5640684322237842,0,,,,,,,0,ZRSR2,SNRNP48,0,0,0
31162,Q15118,P10515,1,0.7268292682926829,0.4013070091838294,0.5640681387382561,0,,,,,,,0,PDK1,DLAT,0,0,0
31173,P50747,Q96L92,1,0.7219512195121951,0.401321918015531,0.561636568763863,0,,,,,,,0,HLCS,SNX27,0,0,0
31182,Q13087,A6H8Y1,1,0.526829268292683,0.4016029759961925,0.4642161221444377,0,,,,,,,0,PDIA2,BDP1,0,0,0
